Open /dev/ttyACM1 success.
Listener (fd=4) was added to epoll.
Frame Seq, Obj_index, x, y, z, velocity, snr, noise
1281, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 708
1281, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 580
Frame 1282: DetectedObjs=4 : numTLVs=5
1282, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1282, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1282, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 568
1282, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 178, 482
Frame 1283: DetectedObjs=4 : numTLVs=5
1283, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1283, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1283, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 303, 560
1283, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 162, 501
Frame 1284: DetectedObjs=4 : numTLVs=5
1284, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1284, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1284, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 301, 563
1284, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 498
Frame 1285: DetectedObjs=4 : numTLVs=5
1285, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1285, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1285, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 298, 566
1285, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 170, 489
Frame 1286: DetectedObjs=4 : numTLVs=5
1286, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1286, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1286, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 302, 561
1286, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 158, 509
Frame 1287: DetectedObjs=4 : numTLVs=5
1287, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1287, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1287, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 301, 563
1287, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 166, 498
Frame 1288: DetectedObjs=4 : numTLVs=5
1288, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1288, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1288, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 580
1288, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 164, 499
Frame 1289: DetectedObjs=4 : numTLVs=5
1289, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1289, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1289, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 286, 578
1289, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 160, 498
Frame 1290: DetectedObjs=4 : numTLVs=5
1290, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1290, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1290, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 571
1290, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 153, 509
Frame 1291: DetectedObjs=4 : numTLVs=5
1291, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1291, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 709
1291, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 281, 583
1291, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 163, 503
Frame 1292: DetectedObjs=4 : numTLVs=5
1292, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1292, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 708
1292, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 302, 561
1292, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 179, 491
Frame 1293: DetectedObjs=4 : numTLVs=5
1293, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1293, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1293, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 574
1293, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 164, 499
Frame 1294: DetectedObjs=4 : numTLVs=5
1294, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1294, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1294, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 286, 577
1294, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 154, 510
Frame 1295: DetectedObjs=4 : numTLVs=5
1295, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1295, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 311, 712
1295, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 299, 564
1295, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 169, 496
Frame 1296: DetectedObjs=4 : numTLVs=5
1296, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1296, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1296, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 303, 561
1296, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 159, 498
Frame 1297: DetectedObjs=4 : numTLVs=5
1297, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1297, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1297, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 571
1297, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 160, 506
Frame 1298: DetectedObjs=3 : numTLVs=5
1298, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1298, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1298, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 282, 582
Frame 1299: DetectedObjs=4 : numTLVs=5
1299, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1299, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1299, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 280, 583
1299, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 159, 504
Frame 1300: DetectedObjs=4 : numTLVs=5
1300, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1300, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1300, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 297, 567
1300, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 173, 492
Frame 1301: DetectedObjs=4 : numTLVs=5
1301, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1301, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 711
1301, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 576
1301, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 165, 501
Frame 1302: DetectedObjs=4 : numTLVs=5
1302, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1302, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1302, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 299, 564
1302, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 155, 509
Frame 1303: DetectedObjs=3 : numTLVs=5
1303, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1303, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1303, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 571
Frame 1304: DetectedObjs=4 : numTLVs=5
1304, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1304, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1304, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 572
1304, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 170, 500
Frame 1305: DetectedObjs=4 : numTLVs=5
1305, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1305, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1305, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 570
1305, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 166, 496
Frame 1306: DetectedObjs=4 : numTLVs=5
1306, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1306, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1306, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 573
1306, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 171, 495
Frame 1307: DetectedObjs=3 : numTLVs=5
1307, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1307, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 321, 703
1307, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 296, 567
Frame 1308: DetectedObjs=4 : numTLVs=5
1308, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1308, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1308, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 284, 580
1308, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 157, 503
Frame 1309: DetectedObjs=4 : numTLVs=5
1309, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1309, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1309, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 570
1309, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 168, 501
Frame 1310: DetectedObjs=4 : numTLVs=5
1310, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1310, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 320, 704
1310, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 297, 566
1310, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 164, 496
Frame 1311: DetectedObjs=4 : numTLVs=5
1311, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1311, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1311, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 572
1311, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 181, 484
Frame 1312: DetectedObjs=4 : numTLVs=5
1312, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1312, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1312, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 568
1312, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 160, 499
Frame 1313: DetectedObjs=4 : numTLVs=5
1313, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1313, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1313, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 578
1313, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 160, 505
Frame 1314: DetectedObjs=4 : numTLVs=5
1314, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1314, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1314, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 278, 585
1314, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 151, 509
Frame 1315: DetectedObjs=4 : numTLVs=5
1315, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1315, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1315, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 299, 564
1315, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 165, 491
Frame 1316: DetectedObjs=3 : numTLVs=5
1316, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1316, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1316, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 581
Frame 1317: DetectedObjs=3 : numTLVs=5
1317, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1317, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1317, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 576
Frame 1318: DetectedObjs=4 : numTLVs=5
1318, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1318, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 707
1318, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 307, 557
1318, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 167, 487
Frame 1319: DetectedObjs=4 : numTLVs=5
1319, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1319, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1319, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 569
1319, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 158, 504
Frame 1320: DetectedObjs=4 : numTLVs=5
1320, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1320, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1320, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 298, 565
1320, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 178, 488
Frame 1321: DetectedObjs=4 : numTLVs=5
1321, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1321, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1321, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 576
1321, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 178, 490
Frame 1322: DetectedObjs=4 : numTLVs=5
1322, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1322, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1322, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 300, 563
1322, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 180, 484
Frame 1323: DetectedObjs=4 : numTLVs=5
1323, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1323, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 711
1323, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 302, 562
1323, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 174, 489
Frame 1324: DetectedObjs=4 : numTLVs=5
1324, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1324, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1324, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 300, 564
1324, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 177, 480
Frame 1325: DetectedObjs=4 : numTLVs=5
1325, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1325, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1325, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 572
1325, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 176, 492
Frame 1326: DetectedObjs=4 : numTLVs=5
1326, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1326, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1326, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 297, 566
1326, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 183, 487
Frame 1327: DetectedObjs=4 : numTLVs=5
1327, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1327, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1327, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
1327, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 171, 502
Frame 1328: DetectedObjs=4 : numTLVs=5
1328, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1328, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1328, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 569
1328, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 176, 491
Frame 1329: DetectedObjs=4 : numTLVs=5
1329, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1329, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1329, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 572
1329, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 155, 508
Frame 1330: DetectedObjs=4 : numTLVs=5
1330, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1330, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1330, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 288, 574
1330, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 496
Frame 1331: DetectedObjs=3 : numTLVs=5
1331, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1331, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1331, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 279, 583
Frame 1332: DetectedObjs=3 : numTLVs=5
1332, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1332, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1332, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 298, 566
Frame 1333: DetectedObjs=4 : numTLVs=5
1333, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1333, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1333, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 579
1333, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 152, 506
Frame 1334: DetectedObjs=4 : numTLVs=5
1334, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1334, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1334, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1334, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 170, 493
Frame 1335: DetectedObjs=4 : numTLVs=5
1335, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1335, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1335, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 572
1335, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 178, 492
Frame 1336: DetectedObjs=4 : numTLVs=5
1336, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1336, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1336, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 579
1336, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 165, 507
Frame 1337: DetectedObjs=4 : numTLVs=5
1337, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1337, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 322, 702
1337, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 298, 566
1337, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 495
Frame 1338: DetectedObjs=4 : numTLVs=5
1338, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1338, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1338, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 299, 564
1338, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 195, 473
Frame 1339: DetectedObjs=4 : numTLVs=5
1339, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1339, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1339, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 568
1339, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 164, 504
Frame 1340: DetectedObjs=4 : numTLVs=5
1340, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1340, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1340, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 281, 583
1340, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 165, 505
Frame 1341: DetectedObjs=4 : numTLVs=5
1341, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1341, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1341, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 299, 564
1341, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 155, 510
Frame 1342: DetectedObjs=4 : numTLVs=5
1342, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1342, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1342, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 297, 565
1342, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 162, 502
Frame 1343: DetectedObjs=4 : numTLVs=5
1343, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1343, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1343, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 575
1343, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 163, 498
Frame 1344: DetectedObjs=4 : numTLVs=5
1344, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1344, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1344, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 572
1344, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 161, 504
Frame 1345: DetectedObjs=4 : numTLVs=5
1345, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1345, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1345, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1345, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 164, 495
Frame 1346: DetectedObjs=4 : numTLVs=5
1346, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1346, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 311, 713
1346, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 569
1346, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 178, 488
Frame 1347: DetectedObjs=4 : numTLVs=5
1347, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1347, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1347, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 576
1347, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 179, 492
Frame 1348: DetectedObjs=4 : numTLVs=5
1348, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1348, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1348, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1348, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 157, 512
Frame 1349: DetectedObjs=4 : numTLVs=5
1349, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1349, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 310, 714
1349, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 288, 576
1349, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 159, 507
Frame 1350: DetectedObjs=4 : numTLVs=5
1350, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1350, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1350, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 297, 566
1350, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 173, 486
Frame 1351: DetectedObjs=4 : numTLVs=5
1351, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1351, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1351, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 571
1351, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 168, 493
Frame 1352: DetectedObjs=4 : numTLVs=5
1352, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1352, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1352, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 297, 566
1352, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 173, 492
Frame 1353: DetectedObjs=4 : numTLVs=5
1353, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1353, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1353, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 572
1353, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 163, 499
Frame 1354: DetectedObjs=4 : numTLVs=5
1354, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1354, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1354, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 288, 574
1354, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 151, 512
Frame 1355: DetectedObjs=4 : numTLVs=5
1355, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1355, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1355, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 575
1355, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 160, 500
Frame 1356: DetectedObjs=4 : numTLVs=5
1356, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1356, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1356, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 276, 587
1356, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 167, 499
Frame 1357: DetectedObjs=4 : numTLVs=5
1357, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1357, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1357, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 571
1357, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 180, 481
Frame 1358: DetectedObjs=3 : numTLVs=5
1358, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1358, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1358, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 578
Frame 1359: DetectedObjs=4 : numTLVs=5
1359, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1359, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1359, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 569
1359, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 162, 503
Frame 1360: DetectedObjs=3 : numTLVs=5
1360, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1360, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1360, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 298, 565
Frame 1361: DetectedObjs=4 : numTLVs=5
1361, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1361, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 311, 713
1361, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 575
